,ID,BIRTH_YEAR,LATINO_DUM,RACE,RACE_TEXT,SEX,SEX_ORIENT,LI1_POINTLESS,LI2_PARENTSSAIDSO,LI3_FORCEDBYPARENTS,LI4_FORCEDBYTEACHERS,LI5_NOSCHOOL,LI6_PROMISEDGIFTS,LI7_AVOIDSCOLDING,PEI1_LOOKBETTER,PEI2_GETBETTERGRADE,PEI3_LOOKHARDWORKER,PEI4_PERFORMBETTER,PEI5_NOTLOOKINCOMPETENT,PEI6_PROVESMART,PEI7_NOTFEELFAILURE,PGI1_NOTLEARNWELL_,PGI2_MISTAKE,PGI3_NOTFINISHHW,IDI1_VALUELEARNING,IDI2_IMPFORGOALS,IDI3_IMPSTUDYCONSISTENTLY,IDI4_TOREACHFOALS,INI1_KNOWPURPOSE,INI2_UNDERSTANDMYSELF,INI3_DEFINEINTERESTS,INI4_OVERCOMECHALLENGES,INI5_GETCONFIDENCE,INI6_FINDPURPOSE,INI7_TOHELPOTHERS,INI8_FINDWORLD,INI9_FINDCAREERS,INI10_GETDESIRETOLEARN,INI11_WANNALEARN,CHECK1,EAA1,EAA2,EAA3,EAA4,EAA5,EAA6,EAA7,EAA8,EAA9,EAA10,EAA11,EAA12,EAA13,CS1,CS2,CS3,CS4,CS5,CS6,CS7,CS8,CS9,CHECK2,PER1,PER2,PER3,PER4,PER5,MA1,MA2,MA3,MA4,MA5,MA6,MA7,MA8,MA9,CHECK3,SA1,SA2,SA3,SA4,SA5,SA6,SA7,SA8,SA9,SA10,TA1,TA2,TA3,TA4,TA5,TA6,TA7,TA8,TA9,TA10,CHOICE,TYPE_OF_TASK,ATITUDE_TOWARDS_MATH,GOOD_AT_MATH,JOY_MIN,JOY_MAX,JOY_MEAN,JOY_FRE,ANX_MIN,ANX_MAX,ANX_MEAN,ANX_FRE,JOY_PERCENTAGE,ANXIETY_PERCENTAGE,N_H,N_M,N_L,N_WRONG,AVGSCORE,TOTALSCORE,STATE,ATITUDE_TOWARDS_LITERACY,GOOD_AT_LITERACY,SUMSCORE,RT,TIME_SELF_RELIENCE,TIME_HELP_SEEKING,TIME_LOW_PERSIS,VEC_VARIABLES
133,5155,2000,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,disagree,Vdisagree,Vdisagree,Vdisagree,agree,Vagree,agree,Vagree,agree,disagree,Vagree,agree,disagree,agree,Vagree,Vagree,Vagree,Vagree,agree,agree,Vagree,agree,agree,Vagree,Vagree,Vagree,agree,agree,Vagree,pass,Vagree,Vdisagree,Vdisagree,Vagree,disagree,Vagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,Vagree,Vagree,Vdisagree,Vagree,Vagree,Vdisagree,Vdisagree,Vagree,Vdisagree,pass,Vagree,agree,agree,agree,Vagree,lowA,highA,lowA,abitA,abitA,lowA,lowA,highA,someA,pass,moderately,somewhat,somewhat,notatall,notatall,somewhat,notatall,somewhat,somewhat,moderately,sometimes,often,sometimes,sometimes,often,never,always,sometimes,often,often,N_Choice,1,0,1,99,99,99,5,27,99,64,15,3.85,11.54,8,3,0,11,1.727272727,19,online,1,0,14,27.48,275,168,0,NA
134,5374,2000,N_latino,White,NA,Female,straight,soso,disagree,disagree,soso,disagree,Vdisagree,Vdisagree,soso,soso,soso,soso,soso,soso,soso,soso,disagree,Vagree,agree,agree,soso,agree,agree,agree,soso,agree,agree,agree,soso,agree,agree,soso,agree,pass,Vagree,Vdisagree,disagree,soso,disagree,soso,disagree,soso,soso,disagree,disagree,disagree,disagree,Vagree,disagree,soso,soso,agree,disagree,disagree,Vagree,disagree,pass,Vagree,agree,soso,agree,Vagree,lowA,someA,lowA,moderateA,someA,lowA,lowA,abitA,lowA,pass,somewhat,somewhat,somewhat,somewhat,somewhat,somewhat,somewhat,moderately,somewhat,moderately,sometimes,often,sometimes,never,sometimes,sometimes,often,never,often,sometimes,N_Choice,0,0,1,0,0,0,0,29,99,92,39,0,44.32,7,6,0,13,1.538461538,20,online,1,1,12,30.8,193,303,0,NA
135,5608,2000,N_latino,White,NA,Male,straight,Vdisagree,disagree,disagree,Vdisagree,disagree,Vdisagree,disagree,soso,soso,soso,disagree,agree,disagree,agree,agree,agree,agree,agree,Vagree,Vagree,Vagree,agree,soso,soso,agree,agree,agree,Vagree,agree,agree,agree,agree,pass,agree,Vdisagree,disagree,soso,disagree,Vagree,soso,agree,disagree,Vdisagree,disagree,Vdisagree,soso,agree,Vagree,agree,soso,agree,soso,agree,agree,soso,pass,Vagree,soso,agree,agree,Vagree,lowA,moderateA,lowA,moderateA,moderateA,lowA,lowA,abitA,someA,pass,somewhat,somewhat,somewhat,notatall,notatall,notatall,moderately,somewhat,moderately,moderately,sometimes,often,never,never,never,sometimes,often,sometimes,always,sometimes,Y_Choice,0,1,1,98,98,98,1,83,99,95,158,0.12,18.68,6,0,1,7,1.714285714,12,online,1,2,18,41.52,327,0,106,NA
136,5641,1985,N_latino,White,NA,Female,straight,Vdisagree,soso,Vdisagree,soso,Vdisagree,Vdisagree,Vdisagree,Vdisagree,disagree,soso,disagree,disagree,Vdisagree,agree,agree,agree,agree,agree,agree,soso,agree,agree,agree,agree,agree,agree,agree,Vagree,soso,soso,soso,agree,pass,agree,disagree,disagree,agree,soso,agree,soso,agree,disagree,disagree,soso,disagree,disagree,Vagree,soso,Vdisagree,soso,agree,Vdisagree,disagree,agree,Vdisagree,pass,disagree,disagree,disagree,disagree,disagree,lowA,someA,lowA,moderateA,abitA,someA,someA,abitA,someA,pass,somewhat,moderately,somewhat,somewhat,somewhat,moderately,somewhat,notatall,moderately,somewhat,often,sometimes,sometimes,sometimes,never,sometimes,sometimes,sometimes,sometimes,often,Y_Choice,0,1,1,24,99,71,27,90,100,97,111,4.41,18.14,1,6,7,14,0.571428571,8,online,0,0,11,30.92,22,386,157,NA
137,3970,2001,N_latino,White,NA,Female,straight,disagree,disagree,Vdisagree,agree,disagree,Vdisagree,disagree,soso,agree,disagree,soso,agree,soso,agree,disagree,soso,agree,agree,Vagree,soso,Vagree,Vagree,agree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,agree,disagree,agree,pass,Vagree,Vdisagree,Vdisagree,soso,disagree,agree,disagree,agree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,Vagree,disagree,disagree,Vagree,disagree,pass,Vagree,Vagree,agree,disagree,Vagree,lowA,moderateA,lowA,abitA,someA,lowA,lowA,abitA,lowA,pass,verymuch,notatall,verymuch,somewhat,notatall,notatall,notatall,verymuch,notatall,verymuch,sometimes,often,never,never,sometimes,sometimes,always,sometimes,often,sometimes,Y_Choice,1,0,1,90,99,98,7,23,100,82,298,1.1,46.64,6,0,0,6,2,12,online,1,1,19,17.84,159,0,0,NA
138,4909,1986,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,disagree,disagree,disagree,Vdisagree,disagree,agree,agree,agree,agree,disagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,agree,Vagree,agree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,pass,Vagree,Vdisagree,Vdisagree,Vagree,Vdisagree,Vagree,disagree,agree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vagree,Vdisagree,Vdisagree,agree,Vagree,Vdisagree,Vdisagree,agree,Vdisagree,pass,agree,Vagree,agree,agree,Vagree,lowA,lowA,lowA,lowA,lowA,lowA,lowA,someA,lowA,pass,somewhat,somewhat,moderately,somewhat,notatall,notatall,notatall,moderately,somewhat,moderately,sometimes,sometimes,always,sometimes,often,sometimes,sometimes,sometimes,often,sometimes,N_Choice,0,1,1,51,99,70,4,90,100,97,183,0.63,28.73,2,3,3,8,0.875,7,online,1,1,17,85.24,124,702,676,NA
139,4987,1976,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,disagree,Vdisagree,Vdisagree,Vdisagree,agree,agree,soso,agree,agree,soso,Vagree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,agree,Vagree,Vagree,Vagree,agree,Vagree,soso,agree,agree,Vagree,pass,agree,Vdisagree,disagree,soso,disagree,agree,disagree,soso,disagree,disagree,Vdisagree,Vdisagree,Vdisagree,agree,soso,soso,soso,Vagree,soso,disagree,agree,Vdisagree,pass,agree,soso,soso,disagree,agree,lowA,highA,someA,abitA,abitA,lowA,someA,highA,lowA,pass,somewhat,somewhat,somewhat,notatall,notatall,somewhat,somewhat,moderately,notatall,moderately,sometimes,often,sometimes,sometimes,sometimes,sometimes,often,often,always,sometimes,Y_Choice,1,0,1,40,99,87,19,90,99,96,123,7.06,45.72,5,4,0,9,1.555555556,14,online,1,0,16,28.08,162,208,0,NA
140,5647,1999,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vagree,soso,agree,agree,Vagree,Vdisagree,Vagree,soso,agree,disagree,agree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,pass,Vagree,Vdisagree,disagree,disagree,Vdisagree,Vdisagree,Vdisagree,Vagree,Vdisagree,Vdisagree,disagree,disagree,Vdisagree,agree,agree,soso,Vdisagree,Vagree,soso,disagree,agree,agree,fail,Vagree,Vagree,Vagree,Vagree,Vagree,abitA,highA,abitA,highA,highA,moderateA,abitA,highA,highA,pass,verymuch,somewhat,verymuch,notatall,notatall,notatall,notatall,verymuch,notatall,moderately,never,always,never,never,never,never,always,never,often,sometimes,N_Choice,0,0,0,0,0,0,0,41,53,45,4,0,66.67,17,0,0,17,2,34,online,1,1,8,46.12,873,0,0,NA
141,4951,1996,N_latino,NA,NA,Female,straight,disagree,agree,disagree,disagree,Vdisagree,Vdisagree,Vdisagree,disagree,soso,soso,agree,agree,soso,agree,agree,disagree,agree,agree,agree,Vagree,Vagree,agree,disagree,agree,agree,agree,agree,Vagree,agree,agree,disagree,Vagree,pass,Vagree,Vdisagree,Vdisagree,agree,disagree,agree,disagree,agree,disagree,Vdisagree,disagree,disagree,disagree,agree,disagree,disagree,soso,Vagree,Vdisagree,Vdisagree,Vagree,disagree,pass,Vagree,Vagree,agree,agree,Vagree,someA,moderateA,lowA,someA,someA,moderateA,lowA,moderateA,someA,pass,moderately,notatall,moderately,notatall,notatall,somewhat,somewhat,moderately,notatall,somewhat,sometimes,often,never,sometimes,sometimes,sometimes,always,sometimes,often,never,Y_Choice,1,0,2,0,0,0,0,22,99,61,47,0,50,4,2,1,7,1.428571429,10,online,1,1,18,22.92,94,100,52,NA
142,5629,2001,N_latino,White,NA,Female,straight,disagree,disagree,agree,Vagree,Vdisagree,disagree,soso,Vagree,Vagree,soso,Vagree,Vagree,agree,agree,soso,agree,Vagree,agree,agree,Vagree,Vagree,agree,soso,agree,Vagree,Vagree,soso,agree,agree,Vagree,Vagree,soso,pass,Vagree,agree,Vdisagree,soso,agree,agree,Vagree,agree,Vagree,disagree,agree,Vagree,Vagree,Vagree,agree,disagree,Vagree,Vagree,agree,agree,agree,Vagree,pass,Vagree,Vagree,Vdisagree,disagree,Vagree,lowA,abitA,someA,moderateA,highA,lowA,lowA,highA,lowA,pass,verymuch,moderately,moderately,notatall,notatall,notatall,somewhat,moderately,somewhat,verymuch,sometimes,often,never,never,never,never,always,never,always,sometimes,N_Choice,0,1,1,32,99,72,5,90,99,95,36,1.35,9.7,6,5,8,19,0.894736842,17,online,0,0,6,27.8,146,217,196,NA
143,5347,2001,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,disagree,Vdisagree,Vdisagree,Vdisagree,disagree,soso,disagree,disagree,agree,agree,agree,agree,agree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,agree,Vagree,agree,Vagree,agree,Vagree,soso,Vagree,Vagree,Vagree,pass,Vagree,Vdisagree,Vdisagree,Vagree,disagree,Vagree,disagree,agree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vagree,agree,soso,soso,Vagree,agree,disagree,Vagree,disagree,pass,Vagree,agree,Vagree,agree,Vagree,someA,highA,moderateA,highA,highA,lowA,someA,abitA,someA,pass,moderately,notatall,somewhat,moderately,notatall,notatall,somewhat,moderately,notatall,somewhat,often,often,sometimes,never,always,never,always,sometimes,often,often,Y_Choice,1,0,2,0,0,0,0,93,99,96,9,0,1.05,8,0,0,8,2,16,online,1,1,17,25.96,268,0,0,NA
144,5692,1998,N_latino,White,NA,Male,straight,disagree,agree,Vdisagree,Vdisagree,agree,Vdisagree,Vagree,agree,Vdisagree,Vdisagree,Vdisagree,Vagree,disagree,Vagree,agree,Vagree,Vagree,agree,agree,disagree,agree,disagree,agree,agree,agree,agree,agree,Vagree,agree,agree,disagree,agree,pass,agree,disagree,disagree,disagree,Vdisagree,agree,Vagree,Vdisagree,disagree,Vdisagree,disagree,disagree,agree,Vagree,disagree,Vdisagree,agree,Vagree,disagree,Vdisagree,Vagree,Vdisagree,pass,agree,agree,disagree,disagree,disagree,lowA,someA,someA,moderateA,moderateA,lowA,lowA,someA,moderateA,pass,somewhat,verymuch,somewhat,somewhat,notatall,moderately,notatall,somewhat,somewhat,somewhat,sometimes,sometimes,often,sometimes,sometimes,often,always,sometimes,often,often,N_Choice,0,0,0,27,99,87,16,90,99,96,63,4.3,16.94,NA,NA,NA,NA,NA,NA,online,NA,NA,12,40.88,85,637,0,NA
145,5386,1998,N_latino,White,NA,Female,bi,Vagree,disagree,soso,agree,Vdisagree,Vdisagree,disagree,disagree,disagree,Vagree,disagree,disagree,soso,agree,agree,agree,soso,agree,agree,agree,agree,agree,disagree,Vagree,agree,disagree,disagree,Vagree,Vagree,Vagree,Vagree,agree,pass,agree,Vdisagree,disagree,agree,soso,Vdisagree,Vdisagree,disagree,Vdisagree,agree,agree,agree,agree,Vagree,Vdisagree,Vdisagree,agree,Vagree,disagree,Vdisagree,Vagree,Vdisagree,pass,Vagree,agree,agree,agree,agree,lowA,abitA,lowA,moderateA,moderateA,someA,someA,highA,lowA,pass,verymuch,notatall,moderately,somewhat,notatall,somewhat,somewhat,verymuch,notatall,verymuch,never,always,never,never,sometimes,sometimes,always,never,always,sometimes,Y_Choice,0,1,1,0,0,0,0,90,99,96,94,0,11.88,2,3,0,5,1.4,7,online,1,2,20,60.2,140,677,0,NA
146,5536,2000,N_latino,White,NA,Female,straight,Vdisagree,agree,Vdisagree,agree,disagree,Vdisagree,Vdisagree,soso,Vagree,Vagree,Vagree,Vdisagree,agree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,soso,agree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,pass,Vagree,disagree,Vdisagree,agree,soso,Vagree,soso,soso,agree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vagree,agree,Vagree,soso,Vagree,Vagree,agree,Vagree,agree,pass,Vagree,Vagree,agree,disagree,Vagree,lowA,abitA,lowA,moderateA,someA,lowA,lowA,highA,lowA,pass,moderately,notatall,moderately,moderately,notatall,moderately,notatall,moderately,somewhat,somewhat,often,always,always,never,always,never,always,never,often,never,N_Choice,0,1,1,55,99,78,3,27,99,69,56,1.25,23.33,0,8,1,9,0.888888889,8,online,0,0,16,55.4,0,852,76,NA
147,5218,2001,N_latino,White,NA,Female,straight,disagree,soso,disagree,disagree,Vdisagree,disagree,agree,disagree,agree,disagree,agree,soso,agree,agree,Vagree,Vagree,Vagree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,soso,agree,disagree,disagree,disagree,agree,pass,agree,disagree,disagree,disagree,agree,agree,disagree,soso,disagree,disagree,disagree,Vdisagree,disagree,agree,agree,agree,disagree,agree,soso,disagree,agree,disagree,pass,agree,agree,soso,disagree,agree,lowA,moderateA,lowA,moderateA,moderateA,lowA,someA,moderateA,lowA,pass,notatall,moderately,somewhat,somewhat,notatall,moderately,somewhat,somewhat,somewhat,somewhat,often,sometimes,sometimes,sometimes,often,often,always,sometimes,sometimes,often,N_Choice,1,1,1,99,99,99,1,90,99,94,16,0.6,9.52,4,0,3,7,1.142857143,8,online,0,0,18,15.6,79,0,70,NA
148,4948,2000,N_latino,White,NA,Female,straight,Vdisagree,agree,disagree,disagree,Vdisagree,Vdisagree,Vagree,disagree,soso,soso,agree,agree,agree,agree,agree,soso,agree,Vagree,Vagree,Vagree,agree,Vagree,soso,Vagree,agree,Vagree,agree,agree,agree,Vagree,agree,agree,fail,Vagree,Vdisagree,Vdisagree,agree,disagree,Vagree,soso,Vagree,disagree,Vdisagree,disagree,Vdisagree,disagree,Vagree,soso,disagree,agree,agree,agree,Vdisagree,Vagree,disagree,pass,agree,agree,Vagree,agree,Vagree,lowA,lowA,lowA,someA,someA,lowA,lowA,someA,lowA,fail,verymuch,notatall,verymuch,notatall,notatall,notatall,notatall,verymuch,notatall,verymuch,never,often,sometimes,sometimes,sometimes,sometimes,always,never,always,never,Y_Choice,0,0,1,27,99,77,42,90,99,98,41,16.28,15.89,10,5,0,15,1.666666667,25,online,2,2,10,24.2,208,216,0,NA
149,5110,2001,N_latino,White,NA,Female,straight,Vdisagree,soso,disagree,disagree,disagree,Vdisagree,disagree,agree,agree,soso,Vagree,agree,agree,agree,agree,agree,Vagree,agree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,agree,agree,Vagree,Vagree,agree,Vagree,agree,agree,pass,Vagree,Vdisagree,disagree,agree,soso,agree,soso,soso,soso,disagree,disagree,disagree,soso,Vagree,disagree,disagree,soso,Vagree,agree,disagree,agree,soso,pass,agree,agree,soso,agree,agree,lowA,moderateA,someA,someA,abitA,lowA,lowA,moderateA,someA,pass,moderately,somewhat,somewhat,somewhat,notatall,somewhat,somewhat,moderately,somewhat,moderately,sometimes,often,sometimes,never,sometimes,sometimes,always,never,often,sometimes,N_Choice,0,1,1,0,0,0,0,26,99,58,29,0,60.42,6,2,0,8,1.75,14,online,1,1,17,35.44,392,143,0,NA
150,5005,2000,N_latino,White,NA,Female,straight,Vdisagree,disagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,soso,soso,agree,soso,agree,disagree,agree,agree,soso,agree,Vagree,agree,Vagree,agree,Vagree,Vagree,soso,agree,agree,Vagree,agree,agree,agree,Vagree,soso,agree,pass,Vagree,disagree,Vdisagree,agree,disagree,agree,disagree,soso,disagree,disagree,disagree,disagree,disagree,agree,disagree,agree,soso,agree,soso,disagree,agree,Vdisagree,pass,agree,agree,agree,agree,Vagree,lowA,moderateA,lowA,abitA,moderateA,someA,lowA,abitA,someA,pass,somewhat,somewhat,moderately,somewhat,notatall,somewhat,notatall,moderately,somewhat,moderately,sometimes,often,sometimes,never,often,sometimes,always,never,often,sometimes,N_Choice,0,1,2,0,0,0,0,35,99,75,23,0,12.37,1,7,0,8,1.125,9,online,1,1,17,32.92,25,431,0,NA
151,5071,1984,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,soso,Vdisagree,Vdisagree,Vdisagree,disagree,Vdisagree,Vdisagree,Vdisagree,agree,Vdisagree,disagree,disagree,Vdisagree,soso,Vagree,Vagree,agree,Vagree,agree,agree,agree,Vagree,Vagree,disagree,agree,soso,soso,agree,Vagree,pass,Vagree,Vdisagree,Vdisagree,agree,disagree,agree,disagree,Vagree,disagree,Vdisagree,Vdisagree,Vdisagree,disagree,agree,disagree,disagree,soso,agree,agree,Vdisagree,agree,Vdisagree,pass,Vagree,Vagree,agree,disagree,Vagree,lowA,someA,lowA,abitA,someA,lowA,lowA,abitA,someA,pass,verymuch,somewhat,moderately,somewhat,notatall,somewhat,notatall,moderately,somewhat,moderately,sometimes,sometimes,often,sometimes,sometimes,often,always,sometimes,often,sometimes,N_Choice,1,0,0,0,0,0,0,78,99,95,86,0,6.94,5,2,0,7,1.714285714,12,online,1,1,18,29.04,245,119,0,NA
152,5254,2001,N_latino,White,NA,Female,straight,disagree,Vdisagree,disagree,agree,Vdisagree,Vdisagree,agree,disagree,agree,agree,agree,agree,disagree,agree,agree,agree,Vagree,Vagree,Vagree,agree,Vagree,agree,disagree,Vagree,agree,Vagree,Vdisagree,agree,agree,Vagree,soso,agree,pass,Vagree,disagree,disagree,disagree,disagree,Vagree,disagree,soso,disagree,disagree,disagree,agree,disagree,agree,Vagree,agree,agree,agree,disagree,disagree,agree,disagree,pass,agree,soso,disagree,disagree,agree,lowA,moderateA,lowA,moderateA,abitA,lowA,lowA,abitA,someA,pass,somewhat,moderately,somewhat,notatall,notatall,moderately,notatall,somewhat,somewhat,somewhat,sometimes,sometimes,never,never,sometimes,often,always,often,often,never,Y_Choice,1,1,1,0,0,0,0,21,99,73,19,0,19.39,3,1,1,5,1.4,7,online,1,1,20,21.2,79,54,58,NA
153,5662,2000,N_latino,White,NA,Female,straight,Vdisagree,disagree,disagree,disagree,disagree,disagree,disagree,Vdisagree,soso,Vdisagree,soso,Vdisagree,disagree,agree,agree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,agree,agree,agree,Vagree,agree,Vagree,soso,Vagree,agree,Vagree,pass,Vagree,disagree,disagree,disagree,agree,agree,Vdisagree,disagree,disagree,disagree,disagree,agree,disagree,agree,agree,agree,disagree,Vagree,agree,agree,agree,agree,pass,agree,soso,agree,disagree,agree,moderateA,abitA,moderateA,abitA,moderateA,someA,moderateA,highA,moderateA,pass,somewhat,notatall,moderately,somewhat,notatall,notatall,somewhat,moderately,notatall,moderately,sometimes,sometimes,often,sometimes,often,sometimes,always,sometimes,often,sometimes,Y_Choice,1,0,0,51,98,87,9,23,99,83,35,4.09,15.91,10,5,1,16,1.5625,25,online,1,1,9,24.08,284,191,6,NA
154,5389,2001,N_latino,White,NA,Female,straight,disagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,disagree,Vdisagree,Vdisagree,disagree,disagree,disagree,agree,agree,Vagree,Vagree,Vagree,Vagree,disagree,Vagree,Vagree,agree,disagree,soso,agree,disagree,agree,agree,disagree,agree,Vagree,pass,Vagree,Vdisagree,Vdisagree,Vdisagree,disagree,disagree,Vdisagree,Vagree,disagree,disagree,disagree,disagree,disagree,agree,Vdisagree,Vdisagree,disagree,Vagree,Vdisagree,Vdisagree,Vagree,Vdisagree,pass,agree,agree,soso,Vdisagree,Vagree,someA,someA,lowA,someA,abitA,lowA,lowA,abitA,moderateA,pass,moderately,somewhat,moderately,somewhat,notatall,somewhat,notatall,somewhat,moderately,somewhat,sometimes,sometimes,often,never,often,sometimes,always,never,often,often,N_Choice,0,1,1,32,90,58,6,91,99,96,30,2.21,11.03,1,7,0,8,1.125,9,online,1,1,17,45.24,50,524,0,NA
155,5470,2000,N_latino,White,NA,Female,bi,Vdisagree,disagree,Vdisagree,Vdisagree,disagree,disagree,disagree,Vdisagree,Vdisagree,Vdisagree,soso,Vagree,Vdisagree,agree,Vagree,agree,Vagree,Vagree,agree,agree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,agree,Vagree,pass,Vagree,Vdisagree,Vdisagree,agree,disagree,Vagree,Vdisagree,Vagree,disagree,disagree,disagree,Vdisagree,disagree,Vagree,disagree,soso,agree,Vagree,Vdisagree,Vdisagree,Vagree,Vdisagree,pass,agree,agree,agree,disagree,Vagree,lowA,moderateA,lowA,moderateA,someA,lowA,lowA,someA,lowA,pass,somewhat,somewhat,somewhat,notatall,notatall,moderately,somewhat,somewhat,notatall,moderately,sometimes,sometimes,always,sometimes,often,often,always,often,never,often,Y_Choice,0,2,1,0,0,0,0,21,99,64,59,0,52.21,3,8,1,12,1.166666667,14,online,0,0,13,35.68,116,411,4,NA
156,5728,2001,N_latino,White,NA,Female,straight,disagree,agree,Vagree,soso,agree,agree,agree,agree,soso,soso,agree,agree,Vagree,soso,disagree,soso,Vagree,agree,agree,soso,agree,agree,disagree,agree,agree,soso,agree,soso,agree,Vagree,agree,agree,pass,Vagree,disagree,soso,disagree,soso,agree,agree,agree,disagree,soso,disagree,agree,agree,agree,agree,soso,soso,agree,soso,agree,agree,disagree,pass,Vagree,agree,disagree,agree,agree,lowA,someA,lowA,someA,someA,lowA,lowA,someA,someA,pass,verymuch,somewhat,verymuch,somewhat,notatall,somewhat,moderately,moderately,notatall,moderately,sometimes,often,often,sometimes,sometimes,sometimes,always,sometimes,always,sometimes,N_Choice,1,1,1,0,0,0,0,50,95,74,14,0,23.33,8,1,0,9,1.888888889,17,online,1,1,16,18.76,194,32,0,NA
157,5791,2000,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,soso,agree,agree,soso,agree,soso,disagree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,Vdisagree,Vagree,soso,agree,Vagree,Vagree,pass,Vagree,Vdisagree,Vdisagree,Vagree,Vdisagree,soso,agree,Vagree,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,disagree,agree,agree,agree,soso,agree,pass,agree,Vagree,agree,disagree,Vagree,someA,highA,lowA,moderateA,someA,lowA,someA,abitA,lowA,pass,somewhat,verymuch,notatall,verymuch,somewhat,moderately,verymuch,notatall,moderately,somewhat,always,sometimes,always,sometimes,always,sometimes,always,sometimes,often,often,Y_Choice,0,1,1,23,99,71,20,88,99,96,254,2.67,33.87,2,7,1,10,1.1,11,online,1,1,15,55.64,104,468,201,NA
158,5794,1999,N_latino,White,NA,Female,straight,disagree,disagree,disagree,soso,soso,Vdisagree,Vagree,Vdisagree,soso,soso,disagree,agree,agree,Vagree,Vagree,Vagree,Vagree,soso,agree,disagree,agree,agree,Vagree,Vagree,Vagree,Vagree,soso,agree,agree,agree,agree,soso,pass,agree,Vdisagree,disagree,disagree,agree,Vagree,disagree,soso,agree,disagree,disagree,disagree,Vdisagree,agree,agree,agree,disagree,agree,disagree,disagree,agree,disagree,pass,disagree,Vdisagree,disagree,disagree,disagree,moderateA,abitA,highA,highA,highA,highA,highA,highA,abitA,pass,notatall,somewhat,somewhat,verymuch,somewhat,moderately,moderately,somewhat,moderately,somewhat,sometimes,sometimes,often,sometimes,often,always,always,sometimes,sometimes,always,N_Choice,1,0,2,50,99,98,31,21,98,50,35,22.96,25.93,7,3,4,14,1.214285714,17,online,2,1,11,30.36,209,102,181,NA
159,5635,2001,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,disagree,Vdisagree,disagree,disagree,agree,agree,soso,agree,agree,agree,Vagree,disagree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,agree,Vagree,pass,Vagree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,disagree,disagree,disagree,soso,agree,disagree,disagree,agree,Vagree,disagree,Vdisagree,agree,agree,pass,Vagree,Vagree,disagree,agree,Vagree,lowA,highA,someA,abitA,highA,moderateA,abitA,highA,lowA,pass,verymuch,notatall,moderately,moderately,notatall,somewhat,notatall,verymuch,somewhat,moderately,sometimes,often,never,sometimes,always,often,always,never,always,sometimes,Y_Choice,0,0,0,90,90,90,1,21,96,57,43,0.76,32.82,8,1,0,9,1.888888889,17,online,1,1,16,29.08,265,104,0,NA
